prod_id;users;prod_name_long;prod_brand;tags; prod_unit_price ;rating
10859;6500;Jalapeño Rajas La Costeña X 220g;LA COSTENA;Enlatados y conservas;5.590;2
10860;2908;Jalapeños La Costeña X 220g;LA COSTENA;Enlatados y conservas;4.590;10
10861;2804;Jamoneta Zenú x 180 g.;ZENU;Enlatados y conservas;5.190;4
10862;6318;La coruña pepinillos en vinagre x 250g;LA CORUNA;Enlatados y conservas;4.190;4
10863;7735;Lentejas Con Salchicha Y Papa Respin x 300 g;RESPIN;Enlatados y conservas;4.690;1
10864;3799;Maíz en conserva x 200g;PREDILECTA;Enlatados y conservas;3.390;5
10865;9339;Maíz Tierno La Coruña x 432g;LA CORUNA;Enlatados y conservas;5.390;4
10866;4189;Maíz Tierno Respin x 300 g;RESPIN;Enlatados y conservas;4.290;6
10867;2487;Maíz Tierno Zenú x 248 g.;ZENU;Enlatados y conservas;3.490;10
10868;311;Maíz Tierno Zenú x 2 unid.x 248 g.;ZENU;Enlatados y conservas;6.790;2
10869;3326;Palmitos Del Putumayo En Trocitos X 330g;PALMITOS DEL PUTUMAYO;Enlatados y conservas;6.190;7
10870;7325;Pepinillo agridulce rodaja D´Pascuali x 250 g;PASCUALI;Enlatados y conservas;5.390;5
10871;1126;Pepinillo La Coruña Agridulce x 250g;LA CORUNA;Enlatados y conservas;3.890;4
10872;9439;Piña En Rodajas x 600g;LA CORUNA;Enlatados y conservas;6.590;2
10873;4123;Arveja sabanera San Jorge x 2 und x 180 g c-u;SAN JORGE;Enlatados y conservas;4.490;7
10874;2468;Salchichas Viena de Pollo Zenú x 150 g.;ZENU;Enlatados y conservas;3.090;4
10875;1869;Salchichas viena JBO x150g;JBO MP;Enlatados y conservas;2.490;3
10876;8308;Sardina Cilíndrica Van Camps Abre fácil x 170g;VAN CAMPS;Enlatados y conservas;4.290;8
10877;3128;Sardina Van Camps Premium Salsa Tomate x 225g;VAN CAMPS;Enlatados y conservas;4.790;1
10878;8995;Sardinas Cabo de Penas tomate x 120 g;CABO DE PENAS;Enlatados y conservas;5.990;5
10879;4349;Sardinas vigilante aceite vegetal x 90 g;VIGILANTE;Enlatados y conservas;6.590;2
10880;2788;Brevas La Coruña En Almíbar x 560g;LA CORUNA;Enlatados y conservas;6.790;0
10881;991;Carne de Diablo Zenú x 80 g.;ZENU;Enlatados y conservas;4.490;7
10882;2622;Cebollita Roja x 250g Monarca;MONARCA;Enlatados y conservas;4.190;8
10883;3394;Cebollitas Blanca x 250g;LA CORUNA;Enlatados y conservas;4.090;1
10884;2681;Cebollitas Rojas x 250g;LA CORUNA;Enlatados y conservas;4.290;4
10885;6370;Cereza maraschino La Coruna x 125g;LA CORUNA;Enlatados y conservas;4.390;0
10886;6091;Cerezas alfa Marraschino x 250g;ALFA;Enlatados y conservas;5.990;8
10887;5619;Cerezas alfa Marraschino x 125g;ALFA;Enlatados y conservas;3.750;4
10888;445;Empanizador de arroz Nnova rice x 100 g;NNOVA RICE;Harinas y mezclas para preparar;3.990;4
10889;9580;Fécula De Maíz Maizena x 90g;MAIZENA;Harinas y mezclas para preparar;1.950;1
10890;7149;Harina Carolina arroz x500 g;CAROLINA;Harinas y mezclas para preparar;4.290;1
10891;3015;Harina Carolina centeno x500 g;CAROLINA;Harinas y mezclas para preparar;5.590;10
10892;5251;Harina Carolina quinua x500 g;CAROLINA;Harinas y mezclas para preparar;6.190;3
10893;1243;Harina De Maíz Blanco Extrafina Doñarepa x 1000g;DONAREPA;Harinas y mezclas para preparar;2.990;4
10894;4916;Harina De Maíz Blanco Extrafina Doñarepa  x 500g;DONAREPA;Harinas y mezclas para preparar;1.790;4
10895;3550;Harina De Trigo Con Polvo Para Hornear Haz De Oros x 1000g;HAZ DE OROS;Harinas y mezclas para preparar;4.390;10
10896;3651;Harina De Trigo Integral Haz De Oros x 500g;HAZ DE OROS;Harinas y mezclas para preparar;2.150;2
10897;8139;Harina De Trigo Tradicional Haz De Oros x 500g;HAZ DE OROS;Harinas y mezclas para preparar;1.750;8
10898;1356;Harina De Trigo Tradicional Haz De Oros x 1000g;HAZ DE OROS;Harinas y mezclas para preparar;3.290;6
10899;7094;Harina Del Campo Precocida De Maíz Doñarepa x 1000g;DONA AREPA;Harinas y mezclas para preparar;2.990;0
10900;2167;Harina JBO precocida maíz amarillo x500g;JBO MP;Harinas y mezclas para preparar;1.550;2
10901;8493;Harina JBO precocida maíz blanco x1000g;JBO MP;Harinas y mezclas para preparar;2.590;9
10902;2289;Harina Máxima precocida maíz amarillo x 1000g;MAXIMA MP;Harinas y mezclas para preparar;2.590;3
10903;823;Harina PAN Amarilla x 1000 g;PAN;Harinas y mezclas para preparar;2.990;8
10904;8142;Harina PAN Blanca x 1000 g;PAN;Harinas y mezclas para preparar;2.990;8
10905;9198;Harina Pan integral blanca x 1000g;PAN;Harinas y mezclas para preparar;3.690;4
10906;2050;Harina PAN Maíz Dulce x 1000 g;PAN;Harinas y mezclas para preparar;5.790;8
10907;9852;Harina Precocida De Maíz Amarillo Doñarepa x 1000g;DONA AREPA;Harinas y mezclas para preparar;3.190;8
10908;4970;Harina Promasa Amarilla x 1000 g;PROMASA;Harinas y mezclas para preparar;3.390;3
10909;896;Harina Promasa Blanca x 1000 g;PROMASA;Harinas y mezclas para preparar;3.390;4
10910;209;Mezcla Aunt Jemima original pague 500g lleve 600g;AUNT JEMIMA;Harinas y mezclas para preparar;6.290;0
10911;763;Mezcla lista pancakes crepes waffles Maizena x 300 g;MAIZENA;Harinas y mezclas para preparar;4.290;3
10912;9004;Mezcla Lista Para Arepas De Choclo Doñarepa x 1000g;DONAREPA;Harinas y mezclas para preparar;5.590;0
10913;978;Mezcla lista para empandas Bellini x 1000 g;BELLINI;Harinas y mezclas para preparar;3.790;7
10914;3038;Promasa amarilla polietileno x 500g;PROMASA;Harinas y mezclas para preparar;1.650;0
10915;4906;Promasa Blanca Polietileno x 500 g;PROMASA;Harinas y mezclas para preparar;1.650;3
10916;7889;Concha San remo x 250g;SAN REMO;Pastas;990;7
10917;6693;Espagueti San remo x 250g.;SAN REMO;Pastas;990;1
10918;131;Fideo Comarrico x 454g;COMARRICO;Pastas;1.650;10
10919;6803;Fideo San remo x 250g.;SAN REMO;Pastas;990;3
10920;139;Fusilli Barilla x 500g;BARILLA;Pastas;5.590;7
10921;2918;Fusilli Cuisine & co x 500 g;"CUISINE&CO;";Pastas;3.990;0
10922;2287;gnochi La Molisana Papa x500g;LA MOLISANA;Pastas;5.990;2
10923;9036;Gnochi La Molisana papa libre sin gluten x 500 g;LA MOLISANA;Pastas;9.990;9
10924;1310;Lasagna Doria x 400g;DORIA;Pastas;5.790;8
10925;9896;Macarrón instantáneo con queso Doria  x 53 g - Macarrón instantáneo con queso Doria x 53 g;DORIA;Pastas;2.150;6
10926;8716;Macarroncito San Remo x 250g.;SAN REMO;Pastas;990;10
10927;6260;Macarroni-Cheese Spirals X 156g;KRAFT;Pastas;3.990;5
10928;5241;Macarroni-cheese three x 206 gr;KRAFT;Pastas;7.990;2
10929;7621;Pasta Bucatini Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;9
10930;2596;Pasta Cabello De Angel Pastas La Muñeca x 500g;LA MUNECA;Pastas;2.890;7
10931;5927;Pasta Cabello De Angel Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;4
10932;1820;Pasta cabello de ángel San remo x 250g.;SAN REMO;Pastas;990;9
10933;3577;Pasta Capelli D´Angelo Conzazoni x 500g;CONZAZONI;Pastas;5.390;10
10934;1077;Pasta Clásica Cabello de Ángel Doria x 500 g.;DORIA;Pastas;2.790;5
10935;7347;Pasta Clásica Cabello de Ángel Doria x 250 g.;DORIA;Pastas;1.750;9
10936;932;Pasta Clásica Codos Doria x 250 g.;DORIA;Pastas;1.690;8
10937;287;Pasta Clásica Concha Doria x 500 g.;DORIA;Pastas;3.090;0
10938;1382;Pasta Clásica Concha Doria x 250 g.;DORIA;Pastas;1.650;2
10939;708;Pasta Clásica Conchita Doria x 250 g.;DORIA;Pastas;1.650;3
10940;9388;Pasta Clásica Fideo Doria x 500 g.;DORIA;Pastas;2.790;7
10941;530;Pasta Clásica Fideo Doria x 250 g.;DORIA;Pastas;1.650;6
10942;7945;Pasta Clásica Macarrón Corto Doria x 250 g.;DORIA;Pastas;1.650;4
10943;4485;Pasta Clásica Rigatoni Doria x 500 g.;DORIA;Pastas;2.890;10
10944;9266;Pasta Clásica Spaghetti Doria x 1000 g.;DORIA;Pastas;3.990;1
10945;483;Pasta Clásica Spaghetti Doria x 250 g.;DORIA;Pastas;1.490;2
10946;3669;Pasta Clásica Spaghetti Doria x 500 g.;DORIA;Pastas;2.690;2
10947;8810;Pasta Clásica Tallarín Doria x 250 g.;DORIA;Pastas;1.690;6
10948;1715;Pasta Clásica Tallarín Doria x 500 g.;DORIA;Pastas;2.790;7
10949;7395;Pasta Clásica Tornillos Doria x 250 g.;DORIA;Pastas;1.650;4
10950;4577;Pasta Codo Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;9
10951;1730;Pasta Comarrico Spaguetti x 250 g.;COMARRICO;Pastas;890;9
10952;1107;Pasta Concha Pastas La Muñeca x 500g;LA MUNECA;Pastas;2.390;8
10953;5868;Pasta Concha Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;6
10954;7273;Pasta Conchiglie Conzazoni x 500g;CONZAZONI;Pastas;6.190;6
10955;9218;Pasta conchita San remo x 250g.;SAN REMO;Pastas;990;9
10956;694;Pasta Corbata Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;4
10957;5541;Pasta cup sopa instantánea carne res Noodles x 64 g;NISSIN;Pastas;2.590;0
10958;7471;Pasta de arroz Doria sin gluten quinoa chía x 250g;DORIA;Pastas;6.790;10
10959;352;Pasta De Arroz Penne El Dorado x 250g;EL DORADO;Pastas;5.190;4
10960;1998;Pasta De Maíz Gnocchi El Dorado x 250g;EL DORADO;Pastas;5.190;1
10961;5961;Pasta De Maíz Penne El Dorado x 250g;EL DORADO;Pastas;5.190;1
10962;4293;Pasta De Quínoa Sin Gluten Fusilli El Dorado x 250g;EL DORADO;Pastas;6.590;7
10963;1975;Pasta De Quínoa Sin Gluten Sedani El Dorado x 250g;EL DORADO;Pastas;6.590;10
10964;4211;Pasta El Dorado Fusilli arroz integral x 250g;EL DORADO;Pastas;5.990;10
10965;2099;Pasta El Dorado Fusilli Chía Sin Gluten x 250g;EL DORADO;Pastas;6.590;4
10966;102;Pasta El Dorado Spaghetti Arroz Sin Gluten x 250g;EL DORADO;Pastas;5.590;6
10967;8408;Pasta El Dorado Spaghetti Maíz Sin Gluten x 250g;EL DORADO;Pastas;5.390;8
10968;7592;Pasta Fetuccine Conzazoni x 500g;CONZAZONI;Pastas;5.390;4
10969;3765;Pasta Fideo Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.590;3
10970;1820;Pasta Fideo Pastas La Muñeca x 500g;LA MUNECA;Pastas;2.590;0
10971;679;Pasta Fusili Conzazoni x 500g;CONZAZONI;Pastas;5.390;5
10972;6088;Pasta Integral Vermicelli Conzazoni x 500g;CONZAZONI;Pastas;5.590;10
10973;1548;Pasta La Molisana Buccatini x500g;LA MOLISANA;Pastas;4.990;8
10974;5410;Pasta la Molisana fusilli x 500 g;LA MOLISANA;Pastas;6.390;9
10975;7092;Pasta la molisana penne rigate x 500 g;LA MOLISANA;Pastas;6.390;7
10976;7315;Pasta la Muñeca macarrón 3 quesos express x 220g;LA MUNECA;Pastas;2.790;6
10977;9392;Pasta la Muñeca macarrón queso express x 220g;LA MUNECA;Pastas;2.790;5
10978;8845;Pasta La Muneca paquetón x 6 und x 1500g;LA MUNECA;Pastas;6.190;8
10979;644;Pasta la Muñeca spaghetti express x 220g;LA MUNECA;Pastas;2.150;7
10980;9432;Pasta la Muñeca tornillo express x 220g;LA MUNECA;Pastas;2.450;10
10981;1202;Pasta Lasagna Pasta La Muñeca x 200g;LA MUNECA;Pastas;3.990;7
10982;2307;Pasta Lasagna Precocida Doria x 200 g.;DORIA;Pastas;3.790;6
10983;9257;Pasta Letras Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;4
10984;8879;Pasta Macaroni & Cheese Pastas La Muñeca x 220g;LA MUNECA;Pastas;2.790;9
10985;7898;Pasta Macarrón con Salsa de Queso Doria x 210 g.;DORIA;Pastas;3.190;1
10986;5708;Pasta Macarron Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.520;7
10987;5077;Pasta macarrón San Remo 250g.;SAN REMO;Pastas;990;9
10988;2905;Pasta Macarroncito Pastas La Muñeca x 250g;LA MUNECA;Pastas;1.550;4
10989;7734;Pasta mini deportes queso cheddar La Muñeca x 220g.;LA MUNECA;Pastas;3.190;10
10990;6330;Pasta mini espacial La Muñeca x 190g.;LA MUNECA;Pastas;2.190;7
10991;8352;Pasta mini princesas La Muñeca x 190g.;LA MUNECA;Pastas;2.190;6
10992;7286;Pasta Monticello fettuccine x 500 g.;MONTICELLO;Pastas;4.790;1
10993;3323;Pasta Monticello fusilli x 500 g.;MONTICELLO;Pastas;5.790;1
10994;1145;Pasta Monticello linguine x 500 g.;MONTICELLO;Pastas;4.800;4
10995;7317;Pasta Monticello spaguetti x 500 g.;MONTICELLO;Pastas;5.190;4
10996;1182;Pasta Monticello Spaguetti x 250 g.;MONTICELLO;Pastas;2.890;2
10997;9067;Pasta Penne Fantasia Vegetal Conzazoni x 500g;CONZAZONI;Pastas;5.590;7
10998;1085;Pasta Penne Rigate Conzazoni x 500g;CONZAZONI;Pastas;6.390;4
10999;6878;Pasta Ravioli de Pollo Doria x 250 g.;DORIA;Pastas;6.590;4
11000;1269;Pasta rigatone San remo x 250g.;SAN REMO;Pastas;990;1
11001;4037;Pasta sopa instantánea pollo Cup Noodles x 64 g;NISSIN;Pastas;2.590;4
11002;6703;Pasta Spaghetti Conzazoni x 500g;CONZAZONI;Pastas;5.390;3
11003;1490;Pasta Spaghetti Mantequilla Pastas La Muñeca x 250g;LA MUNECA;Pastas;2.390;6
11004;3507;Pasta Spaghetti Multicereal Doria x 500 g.;DORIA;Pastas;3.290;9
11005;2337;Pasta Spaghetti Pastas La muñeca x 250g;LA MUNECA;Pastas;1.590;0
11006;4739;Pasta Spaghetti Pastas La muñeca x 1000g;LA MUNECA;Pastas;4.390;5
11007;9088;Pasta Spaghetti Pastas La muñeca x 500g;LA MUNECA;Pastas;2.590;9
11008;8853;Pasta Spaghetti Sabor Ranchero Doria x 250 g.;DORIA;Pastas;2.050;7
11009;5131;Pasta Tornillo Mantequilla Pastas La Muñeca x 250g;LA MUNECA;Pastas;2.390;9
11010;9870;Pasta Tornillo Pastas La Muñeca x 500g Ahorre 30%;LA MUNECA;Pastas;2.590;0
11011;8094;Pasta Tornillos Verduras Doria x 250 g.;DORIA;Pastas;2.150;4
11012;5700;Pasta Tornillos Verduras Doria x 500 g.;DORIA;Pastas;3.390;10
11013;7885;Pasta Vermicelli Conzazoni x 500g;CONZAZONI;Pastas;5.390;0
11014;4770;Pastas Monticello penne rigate x 500 g.;MONTICELLO;Pastas;5.590;9
11015;9456;Penne Cuisine & co lisce x 500 g;"CUISINE&CO;";Pastas;3.990;4
11016;6235;Pennete R.Integral Barilla x 500g;BARILLA;Pastas;6.790;8
11017;5712;Penne Cuisine & co lisce x 500 g;CUISINE&CO;Pastas;3.990;5
11018;6818;Bavette Barilla x 500g;BARILLA;Pastas;4.990;2
11019;7765;Rigatoni Barilla x 500g;BARILLA;Pastas;6.590;6
11020;5056;Spaghetti Barilla N5 x 500g;BARILLA;Pastas;4.990;6
11021;1701;Spaghetti Cuisine & co x 500 g;CUISINE&CO;Pastas;2.290;5
11022;582;Spaghetti de arroz integral sin gluten El Doradox 250g;EL DORADO;Pastas;6.590;9
11023;817;Spaghetti integral Monticello 5 x 500g.;MONTICELLO;Pastas;6.190;8
11024;3336;Spaghetti Integral N5 x 500g;BARILLA;Pastas;6.590;0
11025;4467;Spaghetti La Molisana x500g;LA MOLISANA;Pastas;5.390;5
11026;9731;Spaghettini Barilla x 500g;BARILLA;Pastas;5.990;10
11027;1750;Spaghettoni N7 Barilla x 500g;BARILLA;Pastas;4.790;10
11028;8879;Bucatini San Remo x 250g.;SAN REMO;Pastas;990;0
11029;9800;Ají Picante x 100g La Constancia;LA CONSTANCIA;Salsas y vinagres;2.790;3
11030;5023;Chile con carne Azteca x 300g.;AZTECA;Salsas y vinagres;4.590;5
11031;2918;Chiles Jalapeños Picados X 220g;LA COSTENA;Salsas y vinagres;5.990;8
11032;1902;Chimichurri Respin x 165 g;RESPIN;Salsas y vinagres;2.790;9
11033;4326;Frijol refrito  Azteca x300g;AZTECA;Salsas y vinagres;4.400;9
11034;9386;Frijoles negros enteros La Costeña x 400g;LA COSTENA;Salsas y vinagres;4.990;3
11035;5359;Mayo Light Doypack x 200g. La Constancia;LA CONSTANCIA;Salsas y vinagres;3.990;1
11036;9812;Mayonesa Fruco x 120 g.;FRUCO;Salsas y vinagres;2.300;8
11037;7802;Mayonesa Fruco artesanal x 110g;FRUCO;Salsas y vinagres;3.890;7
11038;9042;Mayonesa Fruco baja en grasa x 190g;FRUCO;Salsas y vinagres;3.690;1
11039;7443;Mayonesa Fruco light calorias x 180 g;FRUCO;Salsas y vinagres;6.590;7
11040;3602;Mayonesa Fruco mayodulce x 180 g;FRUCO;Salsas y vinagres;5.390;3
11041;5215;Mayonesa Heinz baja grasa calorías doy pack x 200 g;HEINZ;Salsas y vinagres;3.690;9
11042;8187;Mayonesa La Constancia gourmet doypack x 300 g;CONSTANCIA;Salsas y vinagres;7.590;7
11043;6089;Mayonesa pague 150 lleve 200 g;LA CONSTANCIA;Salsas y vinagres;2.790;2
11044;8559;Mayonesa San Jorge Doypack x 200 g;SAN JORGE;Salsas y vinagres;3.490;1
11045;1576;Mayonesa San Jorge doypack pague 300g lleve 380g;SAN JORGE;Salsas y vinagres;4.790;6
11046;9835;Mezcla x salsa x champiñones x 33 g;KNORR;Salsas y vinagres;2.690;0
11047;7017;Mezcla de salsa boloñesa Knorr x 50 g;KNORR;Salsas y vinagres;2.690;8
11048;6144;Mezcla de salsa carbonara Knorr x 42 g;KNORR;Salsas y vinagres;2.690;2
11049;7540;Mezcla de salsa napolitana Knorr x 46 g;KNORR;Salsas y vinagres;2.690;8
11050;2363;Miel Mostaza Dp x 200g La Constancia;LA CONSTANCIA;Salsas y vinagres;5.590;3
11051;8389;Mostaneza Ajo Dp x 200g Constancia;LA CONSTANCIA;Salsas y vinagres;4.890;6
11052;8277;Mostaneza Doypack x 200g. La Constancia;LA CONSTANCIA;Salsas y vinagres;5.190;7
11053;6316;Mostaza Americana La Constancia Dp x 400g;LA CONSTANCIA;Salsas y vinagres;6.590;8
11054;4042;Mostaza Colmans doy pack x 200 g;COLMANS;Salsas y vinagres;2.990;0
11055;9565;Mostaza Doy Pack x 200g La Constancia;LA CONSTANCIA;Salsas y vinagres;3.690;6
11056;6133;Mostaza Fruco x 200 g. Presentación económica;FRUCO;Salsas y vinagres;4.390;7
11057;5474;Mostaza Ranchera x 200g;LA CONSTANCIA;Salsas y vinagres;5.190;1
11058;7335;Mostaza San Jorge Doypack x 200 g;SAN JORGE;Salsas y vinagres;2.990;2
11059;4382;Pasta Curry Massaman mae ploy x 50g.;MAE PLOY;Salsas y vinagres;2.590;7
11060;3991;Pasta De Curry Rojo Thai x 50g;MAE PLOY;Salsas y vinagres;2.390;0
11061;3632;Pasta De Tomate Dp x 200g Constancia;LA CONSTANCIA;Salsas y vinagres;4.490;5
11062;8351;Pasta de tomate Fruco x 200 g. Presentación económica;FRUCO;Salsas y vinagres;5.990;3
11063;924;Pasta De Tomate San Jorge Doypack x 200g;SAN JORGE;Salsas y vinagres;3.690;9
11064;2229;Puré De Tomate Arcor x 520g;ARCOR;Salsas y vinagres;5.190;6
11065;5793;Azteca jalapeños x 220g;AZTECA;Salsas y vinagres;5.190;6
11066;1302;Base para carnes Carne Desmechada Maggi x 50g.;MAGGI;Salsas y vinagres;2.790;2
11067;8496;Base para carnes Gulasch Maggi x 45g.;MAGGI;Salsas y vinagres;2.690;0
11068;1469;Base para pastas Salsa Bechamel Maggi x 50g.;MAGGI;Salsas y vinagres;3.090;9
11069;2815;Base para pastas Salsa Bolognesa Maggi x 50g.;MAGGI;Salsas y vinagres;2.690;3
11070;2974;Base para pastas Salsa Carbonara Maggi x 50g.;MAGGI;Salsas y vinagres;2.990;5
11071;9561;Base para pollo Chop Suey Maggi x 41g.;MAGGI;Salsas y vinagres;2.890;8
11072;469;Base para pollo con Champiñones Maggi x 50g;MAGGI;Salsas y vinagres;2.890;6
11073;6807;Salsa  Mexicana suave Azteca x 220g;AZTECA;Salsas y vinagres;5.590;1
11074;8980;Salsa Aderezos pina x 280 g;ADEREZOS;Salsas y vinagres;4.290;8
11075;6615;Salsa Aderezos ranch  x 250 g;ADEREZOS;Salsas y vinagres;4.990;3
11076;8166;Salsa Aderezos vinagreta x 270 g;ADEREZOS;Salsas y vinagres;5.790;0
11077;1198;Salsa Aderezos vinagreta light x 200 g;ADEREZOS;Salsas y vinagres;3.890;7
11078;7760;Salsa Agridulce x 222g La Constancia;LA CONSTANCIA;Salsas y vinagres;4.190;7
11079;5625;Salsa Barbecue Dp x 200 g La Constancia;LA CONSTANCIA;Salsas y vinagres;3.690;3
11080;108;Salsa bbq Fruco x 257 ml;FRUCO;Salsas y vinagres;5.990;7
11081;4487;Salsa Bbq Miel Mostaza La Constancia x 200g;LA CONSTANCIA;Salsas y vinagres;3.590;8
11082;9486;Salsa Brava x 320g;LA CONSTANCIA;Salsas y vinagres;6.590;8
11083;4715;Salsa china Fruco x 150 ml;FRUCO;Salsas y vinagres;4.390;7
11084;3502;Salsa de ají Fruco x 157 ml;FRUCO;Salsas y vinagres;4.490;4
11085;6186;Salsa de ajo Heinz x 168g;HEINZ;Salsas y vinagres;4.390;4
11086;9799;Salsa De Ciruela x 200g La Constancia;LA CONSTANCIA;Salsas y vinagres;3.890;1
11087;3652;Salsa De Piña x 200g La Constancia;LA CONSTANCIA;Salsas y vinagres;3.890;4
11088;2689;Salsa de soya Fruco x 154 ml;FRUCO;Salsas y vinagres;4.590;5
11089;4117;Salsa De Tomate Dp x 200g Light Constancia;LA CONSTANCIA;Salsas y vinagres;3.390;1
11090;5893;Salsa de tomate Fruco x 400 g. Presentación económica;FRUCO;Salsas y vinagres;5.990;5
11091;1005;Salsa de tomate Fruco x 250 gr;FRUCO;Salsas y vinagres;3.290;9
11092;377;Salsa De Tomate San Jorge Doypack x 200 g;SAN JORGE;Salsas y vinagres;3.090;5
11093;7958;Salsa de tomate San Jorge doypack pague 320g lleve 400g;SAN JORGE;Salsas y vinagres;4.190;7
11094;7607;Salsa Dip Suave X 470g La Costeña;LA COSTENA;Salsas y vinagres;1.890;0
11095;9635;Salsa Fruco tartara x 180 g;FRUCO;Salsas y vinagres;5.390;0
11096;1897;Salsa Fruco tomate x 190g;FRUCO;Salsas y vinagres;2.990;5
11097;9708;Salsa Heinz tomate doy pack x 200 g;HEINZ;Salsas y vinagres;4.090;1
11098;1731;Salsa inglesa Fruco x 155 ml;FRUCO;Salsas y vinagres;4.590;9
11099;8904;Salsa La Constancia tomate pague 500 g lleve 600 g;CONSTANCIA;Salsas y vinagres;6.590;5
11100;212;Salsa La Constancia vinagreta x 325 g;CONSTANCIA;Salsas y vinagres;6.590;0
11101;3134;Salsa lista tomate italiana finas hierbas Doria x 200 g;DORIA;Salsas y vinagres;3.090;7
11102;9033;Salsa lista tomate ranchero Doria x 200 g;DORIA;Salsas y vinagres;2.990;5
11103;360;Salsa lista tomate vegetales huerto Doria x 200 g;DORIA;Salsas y vinagres;3.090;9
11104;3960;Salsa Mexicana picante Azteca  x 220g;AZTECA;Salsas y vinagres;5.990;1
11105;635;Salsa Negra x 110g La Constancia;LA CONSTANCIA;Salsas y vinagres;2.590;9
11106;1779;Salsa negra Fruco x 155 ml;FRUCO;Salsas y vinagres;4.590;7
11107;3866;Salsa para carne Fruco x 156 ml;FRUCO;Salsas y vinagres;4.390;1
11108;9940;Salsa para carne Fruco x 254 ml;FRUCO;Salsas y vinagres;6.390;4
11109;5870;Salsa Para Carnes La Constancia x 165g;LA CONSTANCIA;Salsas y vinagres;3.890;5
11110;60;Salsa Para Carnes La Constancia x 260g;LA CONSTANCIA;Salsas y vinagres;6.190;3
11111;2030;Salsa Para Pastas y Pizza Mix Dp x 200g;LA CONSTANCIA;Salsas y vinagres;4.290;1
11112;5731;Salsa picante la costeña x 145 g;LA COSTENA;Salsas y vinagres;4.990;3
11113;4834;Salsa preparación bechamel Knorr x 40 g;KNORR;Salsas y vinagres;2.690;8
11114;6663;Salsa preparación goulash Knorr x 57 g;KNORR;Salsas y vinagres;2.690;1
11115;9656;Salsa Queso Para Pastas Knorr 33g;KNORR;Salsas y vinagres;2.690;5
11116;2982;Salsa rocoto molido Alacena x 85 g;ALACENA;Salsas y vinagres;3.990;7
11117;9830;Salsa Rosada Dp x 200g Constancia;LA CONSTANCIA;Salsas y vinagres;4.090;0
11118;2696;Salsa rosada Fruco x 180 g. Presentación económica;FRUCO;Salsas y vinagres;5.390;3
11119;905;Salsa San Jorge Ají Piquetasco x 60 cc;SAN JORGE;Salsas y vinagres;1.950;5
